distance_nm,wind_speed_kts,wind_direction_deg,aircraft_heading_deg,altitude_ft,headwind_kts,crosswind_kts,ground_speed_kts,fuel_kg,time_min,co2_kg
412.79,112.68,121.3,267.18,31000,-93.3,63.2,553.3,1819.7,44.8,5750.2
171.64,82.65,33.39,328.92,29000,35.6,74.6,424.4,1027.2,24.3,3245.9
145.99,105.3,329.19,351.32,41000,97.5,39.7,362.5,1062.2,24.2,3356.5
124.11,27.88,290.78,214.08,37000,6.4,27.1,453.6,695.5,16.4,2197.8
635.9,75.38,143.15,72.95,41000,25.5,70.9,434.5,3771.8,87.8,11919.0
234.06,30.0,42.92,100.37,35000,16.1,25.3,443.9,1340.4,31.6,4235.7
162.69,30.13,71.74,170.08,39000,-4.4,29.8,464.4,890.6,21.0,2814.3
87.8,29.24,207.06,150.16,39000,16.0,24.5,444.0,506.0,11.9,1598.8
1007.08,30.61,123.79,284.13,35000,-28.8,10.3,488.8,5160.3,123.6,16306.7
1443.05,61.13,170.47,264.38,39000,-4.2,61.0,464.2,7903.4,186.5,24974.6
369.91,53.82,56.81,241.99,41000,-53.6,4.9,513.6,1808.6,43.2,5715.2
1206.84,58.69,23.37,293.12,29000,-0.3,58.7,460.3,6582.2,157.3,20799.7
700.94,73.54,32.97,234.4,29000,-68.5,26.9,528.5,3255.6,79.6,10287.6
300.27,80.03,199.69,249.24,33000,51.9,60.9,408.1,1886.7,44.1,5962.1
161.6,47.67,14.84,101.99,37000,2.4,47.6,457.6,896.4,21.2,2832.7
494.65,52.76,76.7,161.99,35000,4.3,52.6,455.7,2748.7,65.1,8685.9
2452.83,147.25,191.1,62.62,39000,-91.6,115.3,551.6,10981.0,266.8,34700.0
81.73,124.83,322.35,274.91,37000,84.4,91.9,375.6,567.2,13.1,1792.3
538.36,64.67,268.49,332.92,33000,27.9,58.3,432.1,3170.3,74.8,10018.2
1398.44,103.66,131.78,48.98,31000,13.0,102.8,447.0,7903.1,187.7,24973.8
1952.35,85.51,102.41,290.87,37000,-84.6,12.6,544.6,8842.9,215.1,27943.7
177.21,50.2,47.97,291.76,29000,-22.2,45.0,482.2,916.0,22.1,2894.7
82.45,31.24,163.93,184.75,33000,29.2,11.1,430.8,487.2,11.5,1539.5
133.53,134.98,339.46,157.92,31000,-134.9,3.6,594.9,539.7,13.5,1705.6
1457.01,70.02,63.21,182.53,31000,-34.3,61.1,494.3,7332.1,176.9,23169.4
1260.3,56.22,126.24,357.48,39000,-35.2,43.8,495.2,6404.4,152.7,20238.0
160.34,76.87,196.16,175.68,29000,72.0,26.9,388.0,1061.8,24.8,3355.4
1335.29,40.33,216.32,159.82,29000,22.3,33.6,437.7,7713.6,183.0,24375.1
1442.06,43.87,230.44,9.47,41000,-33.1,28.8,493.1,7393.2,175.5,23362.6
330.73,139.32,192.87,99.2,33000,-8.9,139.0,468.9,1773.3,42.3,5603.7
2459.21,85.12,262.65,14.07,31000,-31.1,79.2,491.1,12469.2,300.5,39402.6
99.09,10.68,114.54,125.54,39000,10.5,2.0,449.5,563.1,13.2,1779.3
315.16,43.41,191.87,320.12,39000,-26.9,34.1,486.9,1633.4,38.8,5161.6
1551.25,120.81,214.43,342.75,29000,-74.9,94.8,534.9,7102.6,174.0,22444.3
296.05,139.97,329.51,309.8,33000,131.8,47.2,328.2,2372.1,54.1,7495.7
888.55,79.62,164.07,34.31,39000,-50.9,61.2,510.9,4353.7,104.3,13757.7
838.36,79.17,143.24,61.18,33000,10.9,78.4,449.1,4724.2,112.0,14928.5
456.08,1.91,125.99,144.45,33000,1.8,0.6,458.2,2511.4,59.7,7936.0
1187.65,38.76,95.88,24.09,37000,12.1,36.8,447.9,6752.7,159.1,21338.6
84.11,17.46,325.5,111.96,37000,-14.6,9.6,474.6,447.5,10.6,1414.0
309.78,6.8,139.57,80.19,41000,3.5,5.9,456.5,1736.2,40.7,5486.4
149.37,123.64,347.24,211.97,35000,-87.8,87.0,547.8,669.7,16.4,2116.1
477.87,36.51,127.74,17.87,31000,-12.4,34.3,472.4,2534.3,60.7,8008.5
1688.12,44.39,167.91,230.49,29000,20.4,39.4,439.6,9705.7,230.4,30670.2
1652.06,77.48,207.37,358.76,39000,-68.0,37.1,528.0,7788.1,187.7,24610.4
81.6,98.03,11.5,356.43,29000,94.7,25.5,365.3,578.0,13.4,1826.5
603.4,65.51,141.2,344.86,39000,-60.0,26.3,520.0,2896.1,69.6,9151.7
146.46,100.26,314.2,47.41,41000,-5.6,100.1,465.6,802.4,18.9,2535.7
1159.78,43.3,284.37,73.67,37000,-37.2,22.1,497.2,5844.6,139.9,18468.9
973.31,94.87,83.63,1.83,37000,13.5,93.9,446.5,5554.2,130.8,17551.3
252.13,63.87,117.94,106.66,39000,62.6,12.5,397.4,1648.2,38.1,5208.4
2132.14,60.01,140.38,27.43,41000,-23.4,55.3,483.4,11186.8,264.6,35350.4
1838.45,148.76,39.94,6.36,37000,123.9,82.3,336.1,14436.9,328.2,45620.7
93.21,128.3,357.44,41.0,41000,93.0,88.4,367.0,668.8,15.2,2113.3
1762.08,107.04,281.27,323.15,33000,79.7,71.5,380.3,11987.0,278.0,37878.9
766.36,77.54,133.09,169.58,31000,62.3,46.1,397.7,4946.4,115.6,15630.7
1204.72,142.1,49.42,48.29,39000,142.1,2.8,317.9,10093.0,227.4,31893.7
113.06,105.23,352.62,204.0,41000,-89.8,54.8,549.8,510.1,12.3,1612.0
182.49,106.61,142.25,14.06,33000,-65.9,83.8,525.9,856.2,20.8,2705.4
948.33,98.16,226.33,47.68,35000,-98.1,2.3,558.1,4158.7,101.9,13141.6
1001.93,107.81,180.33,13.3,39000,-105.1,24.2,565.1,4359.2,106.4,13775.1
179.74,60.23,154.56,228.66,39000,16.5,57.9,443.5,1037.3,24.3,3277.8
186.56,26.86,45.81,170.11,39000,-15.1,22.2,475.1,994.6,23.6,3142.9
692.1,40.72,319.16,339.95,41000,38.1,14.5,421.9,4244.3,98.4,13412.1
786.8,103.57,105.36,69.08,29000,83.5,61.3,376.5,5389.1,125.4,17029.7
398.98,121.76,283.78,105.34,33000,-121.7,3.3,581.7,1660.8,41.2,5248.1
675.06,4.41,54.62,202.98,35000,-3.8,2.3,463.8,3676.1,87.3,11616.5
1236.87,6.88,92.65,235.53,29000,-5.5,4.2,465.5,6658.9,159.4,21042.1
1091.69,121.51,222.46,218.87,39000,121.3,7.6,338.7,8528.8,193.4,26951.0
1902.19,123.94,129.09,266.43,31000,-91.1,84.0,551.1,8423.9,207.1,26619.5
1256.46,123.92,251.53,128.98,31000,-66.7,104.5,526.7,5870.7,143.1,18551.5
125.19,13.4,257.1,132.1,31000,-7.7,11.0,467.7,671.7,16.1,2122.5
199.8,37.13,117.75,57.02,29000,18.2,32.4,441.8,1142.0,27.1,3608.6
116.5,57.71,207.0,164.7,37000,42.7,38.8,417.3,718.0,16.8,2268.9
2077.68,117.56,14.84,151.12,35000,-85.0,81.2,545.0,9372.9,228.7,29618.2
1118.71,116.23,308.97,1.57,39000,70.6,92.3,389.4,7481.6,172.4,23641.9
397.52,88.16,130.64,357.35,37000,-60.5,64.2,520.5,1899.3,45.8,6001.7
1149.23,69.8,353.33,113.28,29000,-34.8,60.5,494.8,5764.1,139.3,18214.6
135.65,10.36,309.68,156.22,35000,-9.3,4.6,469.3,728.7,17.3,2302.7
290.16,122.45,80.26,304.94,31000,-87.1,86.1,547.1,1296.3,31.8,4096.3
959.08,31.67,177.06,0.16,37000,-31.6,1.7,491.6,4897.4,117.1,15475.9
1914.73,5.82,290.31,173.06,33000,-2.7,5.2,462.7,10426.2,248.3,32946.9
151.37,91.77,31.81,70.12,35000,72.0,56.9,388.0,1009.7,23.4,3190.6
1894.2,125.43,50.6,65.26,35000,121.3,31.7,338.7,14702.6,335.6,46460.1
707.79,62.42,317.77,186.82,37000,-40.9,47.1,500.9,3536.4,84.8,11174.9
724.0,126.4,36.58,309.47,37000,6.4,126.2,453.6,4057.0,95.8,12820.1
227.79,6.31,294.25,149.89,29000,-5.1,3.7,465.1,1227.4,29.4,3878.6
119.48,104.48,257.43,130.75,31000,-62.4,83.8,522.4,563.6,13.7,1781.1
399.44,1.42,297.94,79.45,31000,-1.1,0.9,461.1,2178.3,52.0,6883.3
1571.65,94.28,265.37,204.27,37000,45.6,82.5,414.4,9762.5,227.5,30849.3
588.09,79.59,120.93,31.9,37000,1.3,79.6,458.7,3253.9,76.9,10282.2
451.29,57.67,249.57,310.34,33000,28.2,50.3,431.8,2659.3,62.7,8403.5
89.46,77.73,50.09,221.19,39000,-76.8,12.0,536.8,413.6,10.0,1307.1
791.21,37.37,243.86,297.62,41000,22.1,30.1,437.9,4651.1,108.4,14697.5
130.63,103.61,230.4,236.01,29000,103.1,10.1,356.9,949.8,22.0,3001.4
108.19,40.42,132.63,79.69,29000,24.4,32.3,435.6,628.4,14.9,1985.8
872.62,107.79,141.08,180.07,41000,83.8,67.8,376.2,6089.9,139.2,19244.1
870.38,52.25,304.63,201.26,37000,-12.1,50.8,472.1,4658.3,110.6,14720.3
1056.05,20.94,127.36,165.32,39000,16.5,12.9,443.5,6094.4,142.9,19258.4
1504.0,107.39,347.04,323.53,41000,98.5,42.8,361.5,10973.9,249.6,34677.6
96.75,134.04,226.24,273.44,35000,91.1,98.3,368.9,682.8,15.7,2157.6
724.08,66.97,282.05,341.22,37000,34.3,57.5,425.7,4363.1,102.1,13787.3
304.15,118.47,324.25,51.63,29000,5.4,118.3,454.6,1682.7,40.1,5317.3
1707.86,62.16,9.58,330.22,39000,48.1,39.4,411.9,10719.5,248.8,33873.6
116.21,73.27,259.24,357.35,41000,-10.3,72.5,470.3,629.4,14.8,1988.8
2344.81,90.94,22.27,176.49,39000,-81.9,39.5,541.9,10721.0,259.6,33878.4
640.94,91.62,73.97,353.23,29000,14.7,90.4,445.3,3631.1,86.4,11474.4
564.97,59.94,92.43,241.99,39000,-51.7,30.4,511.7,2763.4,66.2,8732.5
82.68,139.63,241.63,93.62,31000,-118.4,74.0,578.4,345.7,8.6,1092.4
1824.48,4.21,158.52,27.09,33000,-2.8,3.2,462.8,9931.8,236.5,31384.5
1825.97,143.73,183.03,61.22,33000,-75.8,122.1,535.8,8381.3,204.5,26484.9
297.19,91.58,304.72,209.51,31000,-8.3,91.2,468.3,1592.0,38.1,5030.7
168.17,114.85,223.77,277.62,31000,67.7,92.7,392.3,1102.3,25.7,3483.3
133.67,58.89,102.46,87.11,33000,56.8,15.6,403.2,851.4,19.9,2690.5
144.89,109.89,220.22,58.16,31000,-104.5,33.8,564.5,623.6,15.4,1970.6
182.94,99.47,229.44,329.78,33000,-17.8,97.9,477.8,959.7,23.0,3032.8
254.67,118.47,46.14,352.29,37000,69.9,95.7,390.1,1693.7,39.2,5351.9
1396.94,105.42,326.45,156.92,29000,-103.7,19.2,563.7,6011.5,148.7,18996.4
107.27,142.11,279.95,126.09,33000,-127.6,62.6,587.6,441.2,11.0,1394.1
376.53,38.42,333.57,190.9,31000,-30.5,23.3,490.5,1911.6,46.1,6040.7
131.58,67.07,170.97,6.26,33000,-64.7,17.7,524.7,619.0,15.0,1956.0
455.5,133.93,300.55,76.71,31000,-96.6,92.8,556.6,1993.7,49.1,6300.2
167.36,15.96,90.1,213.97,41000,-8.9,13.3,468.9,909.6,21.4,2874.2
491.51,90.51,229.07,340.52,41000,-33.1,84.2,493.1,2520.0,59.8,7963.2
626.12,43.31,229.24,153.14,31000,10.4,42.0,449.6,3515.1,83.6,11107.7
98.48,53.57,138.3,209.97,29000,16.8,50.8,443.2,561.0,13.3,1772.6
2129.73,15.47,59.53,217.59,41000,-14.4,5.8,474.4,11421.2,269.4,36091.1
1008.45,49.53,270.08,342.02,35000,15.4,47.1,444.6,5763.4,136.1,18212.3
117.45,31.76,204.35,83.28,31000,-16.4,27.2,476.4,616.9,14.8,1949.3
187.98,63.45,233.9,40.49,33000,-61.7,14.7,521.7,890.3,21.6,2813.3
424.22,49.29,149.72,253.59,41000,-11.8,47.9,471.8,2289.1,53.9,7233.6
358.86,117.87,112.89,189.46,39000,27.4,114.6,432.6,2130.5,49.8,6732.5
1807.06,53.84,307.67,2.69,33000,30.9,44.1,429.1,10724.8,252.7,33890.4
354.01,54.94,186.01,300.72,31000,-23.0,49.9,483.0,1830.1,44.0,5783.0
90.45,27.21,347.92,269.56,33000,5.5,26.7,454.5,502.7,11.9,1588.5
265.21,146.39,246.75,191.14,39000,82.7,120.8,377.3,1837.6,42.2,5806.8
915.97,82.88,232.02,268.43,33000,66.7,49.2,393.3,6000.3,139.7,18960.8
597.04,31.45,83.31,94.45,41000,30.9,6.1,429.1,3591.5,83.5,11349.2
779.61,9.21,311.58,326.47,41000,8.9,2.4,451.1,4429.9,103.7,13998.5
1389.47,42.62,13.29,285.9,29000,1.9,42.6,458.1,7620.2,182.0,24079.7
535.92,24.37,84.46,163.96,37000,4.4,24.0,455.6,2988.4,70.6,9443.2
922.15,98.81,128.79,140.77,33000,96.7,20.5,363.3,6601.4,152.3,20860.4
1310.0,62.23,80.35,216.21,35000,-44.7,43.3,504.7,6468.0,155.7,20439.0
1316.47,69.53,237.83,26.92,41000,-59.7,35.7,519.7,6348.7,152.0,20062.0
154.99,137.56,314.42,142.53,29000,-136.2,19.4,596.2,623.7,15.6,1970.8
796.09,51.48,194.58,91.31,39000,-11.8,50.1,471.8,4278.6,101.2,13520.5
82.02,81.21,22.11,46.79,39000,73.8,33.9,386.2,553.6,12.7,1749.5
624.83,83.51,157.91,187.49,39000,72.6,41.2,387.4,4203.3,96.8,13282.5
104.62,34.18,142.7,166.66,31000,31.2,13.9,428.8,620.0,14.6,1959.3
481.73,118.18,192.84,126.78,41000,48.0,108.0,412.0,3034.9,70.2,9590.3
125.55,122.65,289.68,279.49,33000,120.7,21.7,339.3,969.8,22.2,3064.5
912.13,32.04,339.71,54.66,35000,8.3,30.9,451.7,5120.0,121.2,16179.2
1509.46,0.46,8.46,177.38,37000,-0.4,0.1,460.4,8314.3,196.7,26273.3
269.74,77.7,182.89,206.59,35000,71.1,31.2,388.9,1794.7,41.6,5671.2
136.39,33.34,13.34,258.25,41000,-14.1,30.2,474.1,731.8,17.3,2312.4
930.73,136.19,208.36,186.27,33000,126.2,51.2,333.8,7319.9,167.3,23130.8
103.52,69.92,76.07,246.67,29000,-69.0,11.4,529.0,480.2,11.7,1517.6
207.68,106.34,247.91,43.04,29000,-96.5,44.7,556.5,907.5,22.4,2867.6
477.61,36.82,157.73,45.07,39000,-14.2,34.0,474.2,2552.2,60.4,8064.8
1225.39,54.49,28.38,336.38,33000,33.5,42.9,426.5,7324.7,172.4,23146.1
574.44,136.72,204.57,200.06,39000,136.3,10.8,323.7,4718.2,106.5,14909.5
174.59,29.64,127.14,0.16,39000,-17.8,23.7,477.8,924.7,21.9,2922.1
142.36,100.69,295.34,59.62,39000,-56.7,83.2,516.7,688.4,16.5,2175.3
634.35,49.0,276.07,45.49,33000,-31.1,37.9,491.1,3223.8,77.5,10187.4
245.43,8.8,225.75,284.63,37000,4.6,7.5,455.4,1368.9,32.3,4325.9
90.3,84.44,107.7,55.48,41000,51.7,66.7,408.3,574.9,13.3,1816.6
678.18,82.35,31.02,14.06,39000,78.8,24.0,381.2,4644.9,106.7,14677.8
761.54,60.04,347.02,280.93,35000,24.3,54.9,435.7,4455.0,104.9,14077.7
1446.04,86.78,272.79,305.57,41000,73.0,47.0,387.0,9775.9,224.2,30891.9
196.14,109.88,106.59,304.55,31000,-104.5,33.9,564.5,844.2,20.8,2667.7
391.36,148.76,252.54,117.42,31000,-105.4,105.0,565.4,1681.3,41.5,5312.8
300.57,0.52,329.63,302.76,33000,0.5,0.2,459.5,1649.5,39.2,5212.4
1480.88,25.57,61.31,51.19,31000,25.2,4.5,434.8,8637.3,204.3,27294.0
222.01,53.75,173.31,58.66,39000,-22.4,48.9,482.4,1163.0,27.6,3675.0
177.34,1.15,232.53,17.43,29000,-0.9,0.7,460.9,965.6,23.1,3051.3
320.95,55.63,239.34,265.66,29000,49.9,24.7,410.1,1996.5,47.0,6309.0
419.04,40.65,149.5,233.55,37000,4.2,40.4,455.8,2335.3,55.2,7379.7
85.97,16.6,324.23,158.37,29000,-16.1,4.1,476.1,451.0,10.8,1425.0
227.52,81.1,170.29,184.53,33000,78.6,19.9,381.4,1542.7,35.8,4875.1
1977.4,7.98,234.18,15.58,41000,-6.2,5.0,466.2,10817.5,254.5,34183.4
1720.12,112.34,44.33,276.59,29000,-68.8,88.8,528.8,7983.8,195.2,25228.8
685.33,60.65,249.93,15.37,29000,-35.2,49.4,495.2,3434.8,83.0,10854.0
170.92,25.56,288.48,284.24,33000,25.5,1.9,434.5,1000.1,23.6,3160.3
1372.75,141.44,199.55,0.42,35000,-133.6,46.3,593.6,5592.3,138.7,17671.8
191.78,8.72,79.19,290.25,37000,-7.5,4.5,467.5,1038.1,24.6,3280.3
98.25,77.04,347.46,141.62,41000,-69.3,33.6,529.3,463.6,11.1,1465.1
197.52,88.15,217.66,354.67,31000,-64.5,60.1,524.5,927.4,22.6,2930.6
536.98,142.67,301.03,56.46,35000,-61.3,128.8,521.3,2552.7,61.8,8066.7
559.7,5.07,228.97,349.38,31000,-2.6,4.4,462.6,3041.2,72.6,9610.2
762.74,48.4,99.84,260.05,29000,-45.5,16.4,505.5,3731.5,90.5,11791.5
281.52,9.93,289.9,350.63,39000,4.9,8.7,455.1,1577.0,37.1,4983.5
648.22,22.79,258.2,325.05,35000,9.0,21.0,451.0,3644.6,86.2,11516.9
433.47,51.87,183.48,208.14,35000,47.1,21.6,412.9,2695.6,63.0,8518.0
122.41,57.9,18.66,290.14,35000,1.5,57.9,458.5,675.4,16.0,2134.2
600.6,49.6,88.41,16.03,31000,15.0,47.3,445.0,3411.9,81.0,10781.5
472.77,91.63,260.79,330.5,41000,31.8,85.9,428.2,2850.9,66.2,9008.9
1428.66,88.45,24.92,140.04,41000,-37.6,80.1,497.6,7248.8,172.3,22906.2
176.55,71.99,81.04,267.23,39000,-71.6,7.8,531.6,825.8,19.9,2609.4
294.1,139.62,51.58,323.79,33000,5.4,139.5,454.6,1634.1,38.8,5163.8
1200.92,24.0,200.99,345.2,41000,-19.5,14.0,479.5,6360.9,150.3,20100.3
572.97,30.11,20.89,46.77,29000,27.1,13.1,432.9,3352.1,79.4,10592.6
153.69,20.02,130.35,202.33,29000,6.2,19.0,453.8,851.9,20.3,2692.2
1479.5,35.57,82.98,311.32,35000,-23.6,26.6,483.6,7675.3,183.5,24254.0
464.79,116.7,215.91,324.69,33000,-37.6,110.5,497.6,2326.6,56.0,7352.1
241.38,149.99,20.07,211.13,29000,-147.2,28.8,607.2,950.1,23.9,3002.2
174.88,9.06,162.12,349.74,33000,-9.0,1.2,469.0,937.5,22.4,2962.5
184.18,102.55,199.12,349.9,31000,-89.5,50.1,549.5,818.6,20.1,2586.6
275.66,64.95,213.04,155.19,33000,34.6,55.0,425.4,1652.2,38.9,5221.0
83.06,32.38,35.15,108.34,39000,9.4,31.0,450.6,470.6,11.1,1487.2
339.06,74.54,265.86,118.38,33000,-62.8,40.1,522.8,1601.7,38.9,5061.3
1038.73,41.48,128.1,178.29,29000,26.6,31.9,433.4,6068.4,143.8,19176.1
625.0,102.39,141.84,142.3,35000,102.4,0.8,357.6,4566.7,104.9,14430.9
1009.15,88.85,34.22,230.06,29000,-85.5,24.3,545.5,4515.1,111.0,14267.6
419.61,70.66,337.17,5.38,39000,62.3,33.4,397.7,2740.3,63.3,8659.3
119.28,26.62,23.74,13.81,31000,26.2,4.6,433.8,697.6,16.5,2204.4
1537.05,136.23,32.11,314.3,29000,28.8,133.2,431.2,9032.4,213.9,28542.5
137.07,134.33,326.63,169.53,33000,-123.7,52.3,583.7,568.2,14.1,1795.5
643.8,67.25,250.07,320.72,41000,22.3,63.5,437.7,3786.4,88.2,11965.1
1727.02,109.69,347.35,307.18,39000,83.8,70.8,376.2,12006.3,275.5,37939.9
377.0,79.04,98.72,246.75,37000,-67.1,41.8,527.1,1774.7,42.9,5608.2
1592.78,84.36,65.52,123.81,31000,44.3,71.8,415.7,9778.6,229.9,30900.4
93.25,52.65,182.91,272.1,29000,0.7,52.6,459.3,509.9,12.2,1611.2
588.32,119.45,217.1,351.0,33000,-82.8,86.1,542.8,2659.0,65.0,8402.5
367.27,78.7,233.31,72.31,41000,-74.4,25.6,534.4,1713.8,41.2,5415.6
431.2,96.36,203.17,71.52,39000,-64.0,72.0,524.0,2050.9,49.4,6480.9
142.61,3.09,113.64,30.21,33000,0.4,3.1,459.6,782.4,18.6,2472.4
2147.14,37.53,123.87,131.89,29000,37.2,5.2,422.8,12902.5,304.7,40771.8
966.49,71.35,28.74,249.69,33000,-53.9,46.8,513.9,4659.0,112.8,14722.4
1052.66,78.87,125.58,20.11,35000,-21.0,76.0,481.0,5495.3,131.3,17365.1
1027.61,115.54,72.51,23.68,41000,76.1,87.0,383.9,7010.1,160.6,22152.0
791.47,52.56,38.99,159.61,41000,-26.8,45.2,486.8,4119.4,97.6,13017.2
303.11,92.25,6.9,343.07,33000,84.4,37.3,375.6,2090.8,48.4,6607.1
313.23,97.74,15.31,123.27,39000,-30.1,93.0,490.1,1610.9,38.3,5090.3
2410.78,123.89,151.08,148.51,29000,123.8,5.6,336.2,18726.7,430.2,59176.4
1097.95,140.07,169.82,41.33,39000,-87.2,109.6,547.2,4962.8,120.4,15682.5
1718.35,53.57,90.98,7.03,33000,5.7,53.3,454.3,9554.0,226.9,30190.6
119.44,123.15,319.98,336.15,35000,118.3,34.3,341.7,917.8,21.0,2900.4
947.65,29.57,49.36,311.02,31000,-4.3,29.3,464.3,5127.3,122.5,16202.1
87.85,119.92,227.1,133.16,31000,-8.2,119.6,468.2,470.7,11.3,1487.3
224.83,37.93,190.32,12.48,35000,-37.9,1.4,497.9,1127.6,27.1,3563.4
826.14,32.14,303.59,340.54,41000,25.7,19.3,434.3,4902.3,114.1,15491.2
384.57,101.58,163.9,24.06,41000,-77.6,65.5,537.6,1781.9,42.9,5630.8
1535.81,57.76,291.88,338.9,37000,39.4,42.3,420.6,9380.7,219.1,29643.0
405.55,68.28,25.5,209.54,37000,-68.1,4.8,528.1,1904.6,46.1,6018.5
889.03,122.05,114.22,300.43,29000,-121.3,13.2,581.3,3687.4,91.8,11652.1
346.16,39.07,291.05,109.81,29000,-39.1,0.8,499.1,1719.2,41.6,5432.6
559.07,83.63,187.09,242.13,41000,47.9,68.5,412.1,3521.5,81.4,11128.1
491.3,57.47,192.31,299.49,33000,-17.0,54.9,477.0,2582.9,61.8,8162.0
136.58,121.91,21.85,96.47,37000,32.3,117.5,427.7,818.6,19.2,2586.9
1542.66,78.92,40.86,147.02,41000,-22.0,75.8,482.0,8121.8,192.0,25664.9
284.87,92.32,19.4,104.68,33000,7.6,92.0,452.4,1591.7,37.8,5029.7
302.1,38.45,132.42,282.35,35000,-33.3,19.3,493.3,1531.8,36.7,4840.4
91.05,126.24,203.59,240.16,33000,101.4,75.2,358.6,661.4,15.2,2089.9
266.57,125.99,150.04,92.98,29000,68.5,105.7,391.5,1747.7,40.9,5522.7
103.25,39.25,123.18,234.49,29000,-14.3,36.6,474.3,544.0,13.1,1719.1
186.85,26.98,277.13,184.19,33000,-1.4,26.9,461.4,1020.7,24.3,3225.4
1242.3,40.43,241.24,102.35,29000,-30.5,26.6,490.5,6295.8,152.0,19894.6
676.66,29.38,143.85,144.72,37000,29.4,0.4,430.6,4024.0,94.3,12715.9
368.82,111.4,46.13,161.33,31000,-47.4,100.8,507.4,1800.1,43.6,5688.3
418.45,67.62,23.7,46.33,33000,62.4,26.0,397.6,2707.9,63.1,8556.8
1837.36,38.02,53.2,91.88,29000,29.7,23.8,430.3,10822.9,256.2,34200.5
226.41,132.97,204.19,221.56,37000,126.9,39.7,333.1,1795.5,40.8,5673.7
122.07,14.79,192.37,96.71,41000,-1.5,14.7,461.5,675.7,15.9,2135.3
1666.5,79.62,43.36,355.75,41000,53.7,58.8,406.3,10665.5,246.1,33703.1
894.89,37.77,337.01,247.61,29000,0.4,37.8,459.6,4888.7,116.8,15448.4
1022.95,53.47,46.5,136.87,39000,-0.3,53.5,460.3,5656.3,133.3,17873.9
2296.82,130.95,33.9,7.0,41000,116.8,59.2,343.2,17754.5,401.5,56104.1
94.26,147.93,23.41,229.43,31000,-132.9,64.9,592.9,382.6,9.5,1208.9
866.39,67.58,175.54,194.38,33000,64.0,21.8,396.0,5631.1,131.3,17794.2
177.38,15.29,20.17,232.56,35000,-12.9,8.2,472.9,944.4,22.5,2984.4
235.3,34.56,91.61,264.69,31000,-34.3,4.2,494.3,1184.0,28.6,3741.5
335.74,36.26,169.33,302.23,31000,-24.7,26.6,484.7,1728.5,41.6,5462.1
2494.76,110.03,286.17,58.16,33000,-73.6,81.8,533.6,11505.6,280.5,36357.8
339.79,123.87,293.53,62.79,39000,-78.4,95.9,538.4,1565.6,37.9,4947.2
617.09,133.63,255.59,348.28,33000,-6.3,133.5,466.3,3330.4,79.4,10523.9
1049.97,136.01,156.65,58.35,37000,-19.6,134.6,479.6,5517.2,131.3,17434.5
1655.52,112.17,203.49,220.88,29000,107.0,33.5,353.0,12186.5,281.4,38509.4
1717.0,78.58,188.96,274.63,39000,5.9,78.4,454.1,9644.7,226.9,30477.3
1493.63,48.66,109.44,331.18,41000,-36.3,32.4,496.3,7600.6,180.6,24017.8
1118.68,132.25,204.47,274.43,33000,45.3,124.2,414.7,6902.9,161.9,21813.2
995.26,131.55,146.24,208.95,39000,60.3,116.9,399.7,6463.5,149.4,20424.7
333.82,70.89,4.61,147.19,29000,-56.3,43.1,516.3,1593.4,38.8,5035.2
245.3,73.02,83.53,344.96,29000,-10.9,72.2,470.9,1303.1,31.3,4117.9
127.87,17.72,352.45,159.82,29000,-17.3,3.9,477.3,668.8,16.1,2113.3
258.86,31.13,48.0,166.8,37000,-15.0,27.3,475.0,1375.6,32.7,4347.0
110.77,16.85,221.37,56.34,39000,-16.3,4.4,476.3,588.9,14.0,1861.0
2266.13,50.92,178.94,116.67,35000,23.7,45.1,436.3,13234.4,311.6,41820.6
1577.64,148.64,106.12,253.75,29000,-125.5,79.6,585.5,6487.2,161.7,20499.4
2484.34,7.51,189.38,93.36,29000,-0.8,7.5,460.8,13531.9,323.5,42760.9
85.65,143.49,24.67,269.56,33000,-60.9,129.9,520.9,406.4,9.9,1284.1
1724.34,4.03,311.14,278.64,33000,3.4,2.2,456.6,9533.0,226.6,30124.2
594.97,137.42,254.44,241.31,33000,133.8,31.2,326.2,4800.0,109.4,15168.1
754.13,86.48,111.19,208.5,33000,-11.0,85.8,471.0,4022.8,96.1,12712.1
908.9,91.72,154.35,69.92,31000,8.9,91.3,451.1,5083.2,120.9,16062.8
146.5,129.76,288.23,166.78,39000,-67.7,110.7,527.7,691.1,16.7,2184.0
242.45,145.21,296.02,199.67,35000,-16.1,144.3,476.1,1281.0,30.6,4047.9
490.15,72.47,118.95,223.26,33000,-17.9,70.2,477.9,2570.9,61.5,8124.2
1173.01,45.6,29.57,329.56,41000,22.8,39.5,437.2,6908.1,161.0,21829.6
86.53,70.51,304.45,18.06,33000,19.9,67.6,440.1,499.0,11.8,1576.8
426.57,29.92,342.7,181.34,31000,-28.4,9.6,488.4,2176.9,52.4,6879.2
289.3,93.61,166.87,179.41,41000,91.4,20.3,368.6,2065.6,47.1,6527.4
2411.03,21.46,246.34,252.29,39000,21.3,2.2,438.7,14089.3,329.8,44522.3
2014.64,3.13,339.9,152.25,37000,-3.1,0.4,463.1,11023.7,261.0,34835.0
999.5,12.92,266.68,338.11,29000,4.1,12.2,455.9,5511.5,131.5,17416.3
1827.84,51.14,67.56,241.62,35000,-50.9,5.3,510.9,8896.8,214.7,28113.8
